BioProject	id	Heterogeneous.Selection	Homogeneous.Selection	Dispersal.Limitation	Homogenizing.Dispersal	Drift.and.Others
PRJNA761539	SRR15836608	0.014239694	0.187806964	0.796984748	0	0.000968594
PRJNA761539	SRR15836609	0.019667635	0.217897545	0.761594659	0	0.000840161
PRJNA761539	SRR15836610	0.03138037	0.194658999	0.773418163	0	0.000542467
PRJNA761539	SRR15836611	0.013297032	0.103085098	0.879975981	0	0.003641889
PRJNA761539	SRR15836612	0.022618358	0.090345686	0.885527368	0	0.001508588
PRJNA761539	SRR15836613	0.01869047	0.082136216	0.897424591	0	0.001748722
PRJNA761539	SRR15836614	0.01562629	0.303064794	0.680959654	0	0.000349262
PRJNA761539	SRR15836615	0.006805664	0.104895708	0.886535984	0	0.001762644
PRJNA761539	SRR15836616	0.011986398	0.10519275	0.881577323	0	0.001243529
PRJNA761539	SRR15836617	0.015819939	0.096871002	0.886294905	0	0.001014153
PRJNA761539	SRR15836618	0.023502496	0.130999662	0.844605499	0	0.000892342
PRJNA761539	SRR15836619	0.025128231	0.120622728	0.852943293	0	0.001305747
PRJNA761539	SRR15836620	0.02480101	0.098733309	0.875178272	0	0.001287409
PRJNA761539	SRR15836621	0.028712777	0.138328425	0.831652134	0	0.001306665
PRJNA761539	SRR15836622	0.013812666	0.113506466	0.871607111	0	0.001073757
PRJNA761539	SRR15836623	0.021626453	0.099500869	0.877452107	0	0.001420571
PRJNA761539	SRR15836624	0.011804167	0.086148338	0.89985342	0	0.002194075
PRJNA761539	SRR15836625	0.013095403	0.139755118	0.84674754	0	0.000401939
PRJNA761539	SRR15836626	0.012312307	0.118207199	0.868213966	0	0.001266527
PRJNA761539	SRR15836627	0.024447543	0.143782066	0.830732526	0	0.001037865
PRJNA761539	SRR15836628	0.029828312	0.142261327	0.826454479	0	0.001455882
PRJNA761539	SRR15836629	0.01867739	0.122521009	0.852302704	0	0.006498897
PRJNA761539	SRR15836630	0.015543219	0.109363624	0.870595057	0	0.0044981
PRJNA761539	SRR15836631	0.022168917	0.103465178	0.868133912	0	0.006231992
PRJNA761539	SRR15836632	0.017796266	0.119005585	0.857952927	0	0.005245223
PRJNA761539	SRR15836633	0.017106913	0.160230249	0.821921759	0	0.000741078
PRJNA761539	SRR15836634	0.028665654	0.209094186	0.761079756	0	0.001160404
PRJNA761539	SRR15836635	0.013331838	0.342655137	0.643197672	0	0.000815353
PRJNA761539	SRR15836636	0.013641628	0.168567736	0.817712769	0	7.78674447963363e-05
PRJNA761539	SRR15836637	0.018579287	0.289892158	0.690827476	0	0.000701079
PRJNA761539	SRR15836638	0.034820855	0.174542989	0.788622586	0	0.00201357
PRJNA761539	SRR15836639	0.008578337	0.173754853	0.816828956	0	0.000837853
PRJNA761539	SRR15836640	0.047328888	0.247139552	0.704715915	0	0.000815645
PRJNA761539	SRR15836641	0.017683572	0.262454947	0.718527947	0	0.001333534
PRJNA761539	SRR15836642	0.009567025	0.16263611	0.824908681	0	0.002888184
PRJNA761539	SRR15836643	0.005761245	0.170417961	0.821506541	0	0.002314252
PRJNA761539	SRR15836644	0.08216368	0.332586202	0.584468534	0	0.000781584
PRJNA761539	SRR15836645	0.014441476	0.317852235	0.666974816	0	0.000731474
PRJNA761539	SRR15836646	0.003935946	0.157244774	0.837870548	0	0.000948732
PRJNA761539	SRR15836647	0.025215127	0.202043441	0.772588509	0	0.000152923
PRJNA761539	SRR15836648	0.015791895	0.166638211	0.816161569	0	0.001408325
PRJNA761539	SRR15836649	0.013599508	0.183527643	0.801334497	0	0.001538351
PRJNA761539	SRR15836650	0.03085551	0.156166475	0.811863315	0	0.0011147
PRJNA761539	SRR15836651	0.017157227	0.405722193	0.576266826	0	0.000853754
PRJNA761539	SRR15836652	0.019193095	0.116968125	0.862277767	0	0.001561013
PRJNA761539	SRR15836653	0.026475761	0.338246837	0.634785392	0	0.000492011
PRJNA761539	SRR15836654	0.00646049	0.202300453	0.791035972	0	0.000203085
PRJNA761539	SRR15836655	0.061533676	0.211404093	0.726972629	0	8.96015090069558e-05
PRJNA761539	SRR15836656	0.014311737	0.133247762	0.851908514	0	0.000531987
PRJNA761539	SRR15836657	0.022482152	0.198270844	0.778849612	0	0.000397393
PRJNA761539	SRR15836658	0.009335779	0.164253734	0.826223051	0	0.000187435
PRJNA761539	SRR15836659	0.033195692	0.297398561	0.669234169	0	0.000171578
PRJNA761539	SRR15836660	0.015341351	0.186104589	0.797529147	0	0.001024913
PRJNA761539	SRR15836661	0.006380512	0.155638176	0.83633323	0	0.001648082
PRJNA761539	SRR15836662	0.093348386	0.263096559	0.643266705	0	0.00028835
PRJNA761539	SRR15836663	0.017520255	0.330828873	0.651477319	0	0.000173553
PRJNA761539	SRR15836664	0.014035688	0.230352771	0.755035913	0	0.000575627
PRJNA761539	SRR15836665	0.019005013	0.238860086	0.742025957	0	0.000108944
PRJNA761539	SRR15836666	0.017732598	0.212466277	0.769675902	0	0.000125222
PRJNA761539	SRR15836667	0.079539472	0.214346339	0.705671452	0	0.000442738
PRJNA761539	SRR15836668	0.039215363	0.365489036	0.594926412	0	0.000369189
PRJNA761539	SRR15836669	0.050818713	0.38975333	0.559233627	0	0.00019433
PRJNA761539	SRR15836670	0.021190099	0.22307728	0.75546411	0	0.000268511
PRJNA761539	SRR15836671	0.067240366	0.33704384	0.595353622	0	0.000362172
PRJNA761539	SRR15836672	0.049336094	0.348576714	0.600882336	0	0.001204856
PRJNA761539	SRR15836673	0.007303245	0.243161195	0.748780432	0	0.000755128
PRJNA761539	SRR15836674	0.020301048	0.127593203	0.848663414	0	0.003442335
PRJNA761539	SRR15836675	0.021940652	0.148460311	0.821845742	0	0.007753296
PRJNA761539	SRR15836676	0.024037918	0.125832615	0.84339441	0	0.006735056
PRJNA761539	SRR15836677	0.029324168	0.151000443	0.816110541	0	0.003564848
PRJNA761539	SRR15836678	0.020407685	0.208737989	0.77056328	0	0.000291046
PRJNA761539	SRR15836679	0.01132386	0.133549221	0.851177367	0	0.003949552
PRJNA761539	SRR15836680	0.018380827	0.134384002	0.843180748	0	0.004054423
PRJNA761539	SRR15836681	0.040447857	0.164653127	0.793205511	0	0.001693504
PRJNA761539	SRR15836682	0.024695087	0.164362487	0.807821646	0	0.003120781
PRJNA761539	SRR15836683	0.028938277	0.130593337	0.838085995	0	0.00238239
PRJNA761539	SRR15836684	0.044649384	0.151561314	0.799283918	0	0.004505384
PRJNA761539	SRR15836685	0.027798485	0.112516872	0.856357366	0	0.003327277
PRJNA761539	SRR15836686	0.01998494	0.133543671	0.844192642	0	0.002278747
PRJNA761539	SRR15836687	0.019797233	0.11206452	0.865537716	0	0.00260053
PRJNA761539	SRR15836688	0.041354379	0.14496915	0.810520654	0	0.003155816
PRJNA761539	SRR15836691	0.024306497	0.287493581	0.687926954	0	0.000272968
PRJNA761539	SRR15836703	0.025273624	0.316502751	0.657444462	0	0.000779164
PRJNA761539	SRR15836704	0.076951181	0.202594408	0.720207533	0	0.000246878
PRJNA761539	SRR15836715	0.106229865	0.230728016	0.661904251	0	0.001137868
PRJNA761539	SRR15836726	0.014630527	0.32698969	0.65819879	0	0.000180993
PRJNA761539	SRR15836737	0.019768307	0.380806711	0.599156201	0	0.000268781
PRJNA761539	SRR15836748	0.013965767	0.268908584	0.716670925	0	0.000454723
PRJNA761539	SRR15836759	0.008386165	0.153686866	0.837471441	0	0.000455528
PRJNA761539	SRR15836770	0.002513608	0.222013244	0.775332264	0	0.000140884
PRJNA761539	SRR15836781	0.008814302	0.209005551	0.7820053	0	0.000174847
PRJNA761539	SRR15836792	0.020427598	0.228401691	0.750687917	0	0.000482793
PRJNA761539	SRR15836803	0.01730404	0.26593533	0.716126654	0	0.000633977
PRJNA761539	SRR15836814	0.015288827	0.302209094	0.682336466	0	0.000165613
PRJNA761539	SRR15836815	0.076702334	0.230221022	0.692755493	0	0.000321151
PRJNA761539	SRR15836826	0.024610111	0.16242055	0.81212656	0	0.000842778
PRJNA761539	SRR15836837	0.027290338	0.428884311	0.543737423	0	8.79278334259819e-05
PRJNA761539	SRR15836848	0.015511894	0.387245768	0.596757894	0	0.000484444
PRJNA761539	SRR15836859	0.012769143	0.18308945	0.802985601	0	0.001155805
PRJNA761539	SRR15836870	0.021471567	0.18329245	0.794804576	0	0.000431406
PRJNA761539	SRR15836881	0.064890388	0.229543748	0.704638072	0	0.000927791
PRJNA761539	SRR15836892	0.0686869	0.228860091	0.701520866	0	0.000932144
PRJNA761539	SRR15836903	0.01259865	0.185127572	0.80190515	0	0.000368628
PRJNA761539	SRR15836914	0.030888964	0.212210979	0.756385166	0	0.00051489
PRJNA761539	SRR15836925	0.011921251	0.231489779	0.756167869	0	0.000421101
PRJNA761539	SRR15836926	0.032615787	0.219043613	0.748124663	0	0.000215937
PRJNA761539	SRR15836937	0.039281996	0.114234889	0.845346444	0	0.001136671
PRJNA761539	SRR15836948	0.036261823	0.172457156	0.789837109	0	0.001443912
PRJNA761539	SRR15836959	0.033993379	0.133525314	0.83024233	0	0.002238977
PRJNA761539	SRR15836970	0.018359318	0.124599787	0.855323926	0	0.001716969
PRJNA761539	SRR15836981	0.015750971	0.128677985	0.852741035	0	0.002830009
PRJNA761539	SRR15836990	0.041568268	0.229652245	0.728659018	0	0.000120469
PRJNA761539	SRR15836991	0.028238401	0.154535898	0.814627369	0	0.002598332
PRJNA761539	SRR15836992	0.022737882	0.127279116	0.847891043	0	0.002091959
PRJNA761539	SRR15836993	0.010569468	0.128564475	0.856888161	0	0.003977896
PRJNA761539	SRR15836994	0.037163967	0.137501598	0.824014917	0	0.001319518
PRJNA761539	SRR15836995	0.033649011	0.136932038	0.827405596	0	0.002013355
PRJNA761539	SRR15836996	0.017949512	0.139108659	0.84091749	0	0.002024339
PRJNA761539	SRR15837000	0.045249716	0.23925099	0.715348374	0	0.00015092
PRJNA761539	SRR15837011	0.050854754	0.286267239	0.662575458	0	0.000302548
PRJNA772087	SRR16381500	0	0.578285506	0	0	0.421714494
PRJNA772087	SRR16381501	0	0.752988854	0	0.08656654	0.160444606
PRJNA772087	SRR16381502	0	0.713222626	0.006586904	0.071933806	0.208256664
PRJNA772087	SRR16381503	0	0.384025836	0.005403816	0.002264851	0.608305497
PRJNA772087	SRR16381504	0	0.668633652	0	0.090260181	0.241106166
PRJNA772087	SRR16381505	0.00874165	0.150093229	0.309398369	0.009894702	0.52187205
PRJNA772087	SRR16381506	0.016155139	0.170517021	0.346491446	0.022851052	0.443985343
PRJNA772087	SRR16381507	0.005330571	0.263082509	0.153854011	0.00479076	0.572942149
PRJNA772087	SRR16381508	0.005302853	0.321361604	0.081149362	0.022903134	0.569283048
PRJNA772087	SRR16381509	0.005250852	0.098977365	0.313045082	0.025099559	0.557627141
PRJNA772087	SRR16381510	0.03631308	0.105163766	0.434934204	0.016677383	0.406911568
PRJNA772087	SRR16381511	0.01186781	0.151331106	0.379359007	0.051532796	0.405909281
PRJNA772087	SRR16381512	0.007752698	0.108411887	0.261104689	0.010071848	0.612658879
PRJNA772087	SRR16381513	0	0.16019204	0.126411931	0.00531793	0.708078099
PRJNA772087	SRR16381514	0.003349161	0.103646863	0.214191344	0.030836825	0.647975807
PRJNA772087	SRR16381515	0.0077937	0.279227823	0.36126394	0.006861317	0.344853219
PRJNA772087	SRR16381516	0.002926132	0.31401986	0.356496884	0.028030341	0.298526784
PRJNA772087	SRR16381517	0	0.205200562	0.308706242	0.037474952	0.448618244
PRJNA772087	SRR16381518	0	0.123108509	0.311192214	0.050571038	0.515128239
PRJNA772087	SRR16381519	0.004814544	0.150482349	0.240713182	0.001714231	0.602275694
PRJNA772087	SRR16381520	0	0.220739363	0.183997771	0.035601356	0.55966151
PRJNA772087	SRR16381522	0	0.447421204	0.552578796	0	0
PRJNA816726	SRR18350660	0	0.072595731	0.357140004	0	0.570264266
PRJNA816726	SRR18350661	0	0.048685999	0.243450501	0.060178506	0.647684994
PRJNA816726	SRR18350662	0	0.056627083	0.130006346	0.106992342	0.706374229
PRJNA816726	SRR18350663	0.001672069	0.062077233	0.226949323	0.012035338	0.697266038
PRJNA816726	SRR18350664	0.054460604	0.118092401	0.329253586	0.00164465	0.496548759
PRJNA816726	SRR18350665	0.011360868	0.082392334	0.243065238	0.012085536	0.651096023
PRJNA816726	SRR18350666	0	0.116025359	0.228046614	0.005008305	0.650919722
PRJNA816726	SRR18350667	0.004158569	0.124731497	0.468538311	0.001985291	0.400586332
PRJNA816726	SRR18350668	0.006989562	0.122848753	0.345063	0.032301343	0.492797342
PRJNA816726	SRR18350669	0.0286643	0.074594526	0.257195699	0.006188649	0.633356826
PRJNA816726	SRR18350670	0.003784327	0.180975265	0.274859021	0.008637476	0.531743911
PRJNA816726	SRR18350671	0.004621167	0.198641487	0.342565856	0.01058741	0.44358408
PRJNA816726	SRR18350672	0.00816418	0.139259412	0.211846034	0.014455351	0.626275023
PRJNA816726	SRR18350673	0	0.081148396	0.300880397	0.013088532	0.604882675
PRJNA816726	SRR18350674	0.004758319	0.070740257	0.246258465	0.020335918	0.657907041
PRJNA816726	SRR18350675	0.004281706	0.048838831	0.238163303	0.010435821	0.698280338
PRJNA816726	SRR18350676	0.010378819	0.138980897	0.230749856	0.014157019	0.605733409
PRJNA816726	SRR18350677	0.003984823	0.104684473	0.426463724	0.003286869	0.461580111
PRJNA816726	SRR18350678	0.005022253	0.076064879	0.33336285	0.004991759	0.580558258
PRJNA816726	SRR18350679	0.003649463	0.118383213	0.403615499	0.007964009	0.466387817
PRJNA816726	SRR18350680	0.000765673	0.062436303	0.217075493	0.00649327	0.713229262
PRJNA816726	SRR18350681	0.01918726	0.069350547	0.171844634	0.012984432	0.726633127
PRJNA816726	SRR18350682	0.006199854	0.071997269	0.170919067	0.007756751	0.743127058
PRJNA816726	SRR18350683	0.008189385	0.106893466	0.168957134	0.004361889	0.711598125
PRJNA816726	SRR18350684	0	0.053613271	0.161512927	0.012148313	0.772725488
PRJNA816726	SRR18350685	0.006613069	0.062881314	0.401058753	0.007234252	0.522212611
PRJNA816726	SRR18350686	0.00284085	0.082170759	0.274814417	0.013588747	0.626585227
PRJNA816726	SRR18350687	0.00180662	0.043827862	0.27001013	0.010777404	0.673577985
PRJNA816726	SRR18350688	0.00840985	0.031977996	0.152891251	0.009572887	0.797148016
PRJNA816726	SRR18350689	0.024131227	0.098129308	0.149198568	0.019312274	0.709228622
PRJNA816726	SRR18350690	0.036269755	0.068472908	0.095157247	0.002722913	0.797377176
PRJNA816726	SRR18350691	0.031125941	0.107731966	0.10897142	0.006175989	0.745994683
PRJNA816726	SRR18350692	0.000925335	0.033063656	0.166806284	0.004193166	0.795011559
PRJNA816726	SRR18350693	0.001240521	0.076929651	0.028752775	0.000944603	0.892132449
PRJNA816726	SRR18350694	0.005228489	0.040410384	0.057477919	0.010333175	0.886550033
PRJNA816726	SRR18350695	0.000587792	0.084057743	0.181506415	0.012904502	0.720943548
PRJNA816726	SRR18350696	0.003557962	0.061522871	0.117231325	0.008760006	0.808927836
PRJNA816726	SRR18350697	0	0.094634253	0.305471075	0.013709817	0.586184855
PRJNA816726	SRR18350698	0.013535292	0.08991227	0.262727742	0.002414925	0.631409772
PRJNA825513	SRR18743558	0.001842907	0.217705872	0.144331853	0.148595604	0.487523764
PRJNA825513	SRR18743559	0.00050088	0.296785331	0.329644349	0.059142616	0.313926824
PRJNA825513	SRR18743560	0.001009331	0.297981527	0.192226489	0.081691521	0.427091132
PRJNA825513	SRR18743561	0.012471993	0.177893196	0.291260776	0.007521031	0.510853004
PRJNA825513	SRR18743562	0.005649162	0.191076068	0.295827393	0.024146642	0.483300735
PRJNA825513	SRR18743563	0.006079817	0.164470099	0.22607363	0.013298106	0.590078349
PRJNA825513	SRR18743564	0.001435331	0.232074995	0.183865823	0.025705514	0.556918336
PRJNA825513	SRR18743565	0.019421842	0.1655983	0.261200648	0.00997098	0.54380823
PRJNA825513	SRR18743566	0.005696176	0.206921549	0.235260071	0.031929122	0.520193082
PRJNA825513	SRR18743567	0.005281855	0.130921854	0.252822219	0.018970057	0.592004015
PRJNA825513	SRR18743568	0.006672906	0.218198964	0.221197963	0.030972152	0.522958015
PRJNA825513	SRR18743569	0.005045492	0.124833148	0.33062755	0.010582139	0.528911671
PRJNA825513	SRR18743570	0.01018679	0.128598769	0.333183811	0.015175117	0.512855513
PRJNA825513	SRR18743571	0.003030417	0.103601468	0.302726202	0.013292784	0.577349129
PRJNA825513	SRR18743572	0.00735944	0.095725801	0.315114103	0.021398899	0.560401757
PRJNA825513	SRR18743573	0.013087367	0.205492083	0.326808125	0.013892043	0.440720383
PRJNA825513	SRR18743574	0.036939513	0.2197502	0.374858698	0.040698916	0.327752674
PRJNA825513	SRR18743575	0.019524991	0.17246731	0.288546426	0.011152868	0.508308406
PRJNA825513	SRR18743576	0.014259029	0.212851115	0.267793636	0.019353834	0.485742387
PRJNA825513	SRR18743577	0.00471419	0.140998822	0.269411614	0.013800173	0.571075201
PRJNA825513	SRR18743578	0.017405969	0.185219973	0.343157425	0.016679371	0.437537261
PRJNA825513	SRR18743579	0.00513235	0.136524962	0.367627384	0.010190868	0.480524436
PRJNA825513	SRR18743580	0.014496306	0.210104156	0.350572421	0.021680049	0.403147069
PRJNA825513	SRR18743581	0.005166898	0.195311292	0.21895966	0.027012874	0.553549277
PRJNA825513	SRR18743582	0.025024356	0.147122724	0.407689254	0.014372228	0.405791438
PRJNA825513	SRR18743583	0.0266854	0.193508441	0.344317664	0.016714661	0.418773833
PRJNA825513	SRR18743584	0.011212316	0.157004255	0.347912978	0.014424927	0.469445523
PRJNA825513	SRR18743585	0.029334974	0.180178522	0.377098691	0.02454261	0.388845203
PRJNA825513	SRR18743586	0.008220479	0.20976469	0.257720289	0.016936532	0.50735801
PRJNA825513	SRR18743587	0.014261588	0.115297482	0.424167033	0.018301712	0.427972184
PRJNA825513	SRR18743588	0.007843145	0.140542066	0.340267643	0.021688651	0.489658495
PRJNA825513	SRR18743589	0.009906813	0.13799428	0.343593343	0.024116235	0.484389329
PRJNA825513	SRR18743590	0.007435834	0.22252205	0.272872832	0.017631261	0.479538022
PRJNA825513	SRR18743591	0.012237293	0.126104205	0.396657737	0.038251271	0.426749495
PRJNA825513	SRR18743592	0.010537928	0.140481233	0.352793342	0.022262989	0.473924508
PRJNA825513	SRR18743593	0.00567715	0.193550765	0.308857861	0.025506413	0.46640781
PRJNA825513	SRR18743594	0.002301941	0.144942203	0.245710991	0.013603635	0.593441229
PRJNA825513	SRR18743595	0.015850802	0.2044148	0.258159744	0.019599503	0.501975152
PRJNA825513	SRR18743596	0.009138838	0.152266219	0.354037586	0.022035035	0.462522322
PRJNA825513	SRR18743597	0.014104367	0.18580892	0.335283277	0.032126088	0.432677347
PRJNA825513	SRR18743598	0.009085428	0.128018329	0.357904472	0.022994431	0.48199734
PRJNA825513	SRR18743599	0.01249619	0.173262195	0.374255741	0.030552045	0.40943383
PRJNA825513	SRR18743600	0.008226058	0.196941437	0.320986947	0.025993252	0.447852306
PRJNA825513	SRR18743601	0.01012674	0.193751345	0.302830194	0.024134187	0.469157533
PRJNA825513	SRR18743602	0.009756508	0.13983565	0.415957394	0.020758358	0.41369209
PRJNA825513	SRR18743603	0.072662126	0.217482482	0.351348246	0.038269	0.320238146
PRJNA825513	SRR18743604	0.026853284	0.158447272	0.343242658	0.01475158	0.456705206
PRJNA825513	SRR18743605	0.016411143	0.140102336	0.275297126	0.020803099	0.547386296
PRJNA825513	SRR18743606	0.019443534	0.151798984	0.336166338	0.031688226	0.460902918
PRJNA825513	SRR18743607	0.028456541	0.21078916	0.318228257	0.031663848	0.410862194
PRJNA825513	SRR18743608	0.013600345	0.130489549	0.273432125	0.020055666	0.562422315
PRJNA825513	SRR18743609	0.010403622	0.198115725	0.252162748	0.017482449	0.521835456
PRJNA825513	SRR18743610	0.042055201	0.142942167	0.412275273	0.017947945	0.384779415
PRJNA825513	SRR18743611	0.009297413	0.145526301	0.445871754	0.036463389	0.362841143
PRJNA825513	SRR18743612	0.010805148	0.177318404	0.357266273	0.023016991	0.431593185
PRJNA825513	SRR18743613	0.026220881	0.120399005	0.411436738	0.018381713	0.423561664
PRJNA825513	SRR18743614	0.019865068	0.165760665	0.318869128	0.038522971	0.456982168
PRJNA825513	SRR18743615	0.014903874	0.200854148	0.288883586	0.021153773	0.474204619
PRJNA825513	SRR18743617	0.056623376	0.086136766	0.45308296	0.007844492	0.396312407
PRJNA825513	SRR18743618	0.054073469	0.086113721	0.431636916	0.007253952	0.420921943
PRJNA825513	SRR18743619	0.014038933	0.146472248	0.341125718	0.02124509	0.477118011
PRJNA825513	SRR18743620	0.00702264	0.155570839	0.263823644	0.016141055	0.557441822
PRJNA825513	SRR18743621	0.018148491	0.170846208	0.339213755	0.020024305	0.451767241
PRJNA825513	SRR18743622	0.011451657	0.160039975	0.306121327	0.018193573	0.504193469
PRJNA825513	SRR18743623	0.014693678	0.175004297	0.238955761	0.016257417	0.555088847
PRJNA825513	SRR18743624	0.013076853	0.163109681	0.317257035	0.023218603	0.483337827
PRJNA825513	SRR18743625	0.008540746	0.123791034	0.429683183	0.0311301	0.406854936
PRJNA825513	SRR18743626	0.015867013	0.149848215	0.3842546	0.020274128	0.429756043
PRJNA825513	SRR18743627	0.017713211	0.178323371	0.418839131	0.02591942	0.359204866
PRJNA825513	SRR18743628	0.008979256	0.201146968	0.225230674	0.025295069	0.539348033
PRJNA825513	SRR18743629	0.017461461	0.220334891	0.350223712	0.023668082	0.388311854
PRJNA825513	SRR18743630	0.011714162	0.174678354	0.232067906	0.008961927	0.572577651
PRJNA825513	SRR18743631	0.020119536	0.183234061	0.248263729	0.023176206	0.525206469
PRJNA825513	SRR18743632	0.008029628	0.187663939	0.269036695	0.014089397	0.52118034
PRJNA825513	SRR18743633	0.02024769	0.145202577	0.356624933	0.017001146	0.460923654
PRJNA825513	SRR18743634	0.009370478	0.157684638	0.292932149	0.018013617	0.521999117
PRJNA825513	SRR18743635	0.010634829	0.177893907	0.281630798	0.022248213	0.507592254
PRJNA847616	SRR19625067	0	0.281018031	0.171086867	0.01573062	0.532164482
PRJNA847616	SRR19625068	0.000910266	0.211775618	0.174436567	0.129074349	0.483803201
PRJNA847616	SRR19625069	0	0.319814989	0.261496819	0.065307432	0.35338076
PRJNA847616	SRR19625070	0.020231097	0.252455974	0.345299593	0.001065933	0.380947403
PRJNA847616	SRR19625071	0.0073502	0.294374132	0.234181226	0.024393768	0.439700673
PRJNA847616	SRR19625072	0.005154985	0.276417298	0.287767825	0.009863748	0.420796144
PRJNA847616	SRR19625073	0.008561134	0.295532953	0.286847108	0.009136466	0.399922339
PRJNA847616	SRR19625074	0.014739444	0.325759106	0.237145505	0.019249715	0.40310623
PRJNA847616	SRR19625075	0.000218392	0.2633602	0.249182016	0.030930089	0.456309303
PRJNA847616	SRR19625076	0.025188798	0.315710345	0.315389046	0.025308516	0.318403296
PRJNA847616	SRR19625077	0.019088181	0.271577961	0.22065237	0.025325204	0.463356284
PRJNA847616	SRR19625078	0.000950239	0.272559779	0.259781712	0.038649657	0.428058613
PRJNA847616	SRR19625079	0.018547729	0.326692931	0.173274629	0.045491587	0.435993124
PRJNA847616	SRR19625080	0.008144288	0.260857699	0.140621363	0.051157533	0.539219117
PRJNA847616	SRR19625081	0.000439353	0.249541691	0.222486071	0.044020021	0.483512864
PRJNA847616	SRR19625082	0.00013607	0.249895337	0.255281973	0.047169648	0.447516972
PRJNA847616	SRR19625083	0.01042681	0.300738209	0.196481982	0.054596498	0.437756502
PRJNA847616	SRR19625084	0.007670786	0.308808929	0.233218051	0.035261354	0.415040881
PRJNA847616	SRR19625085	0.000230306	0.248668725	0.154100929	0.069466738	0.527533303
PRJNA847616	SRR19625086	0.013779232	0.285338375	0.259509156	0.021801992	0.419571245
PRJNA847616	SRR19625087	0.014858111	0.2723779	0.194754199	0.033974154	0.484035635
PRJNA847616	SRR19625088	0.001217233	0.247948354	0.178193055	0.061486224	0.511155134
PRJNA847616	SRR19625089	0.01765771	0.336082844	0.233951243	0.030012186	0.382296018
PRJNA847616	SRR19625090	0.021568565	0.301420582	0.209859216	0.032699184	0.434452453
PRJNA847616	SRR19625091	0.000710093	0.265978744	0.1831359	0.050552068	0.499623195
PRJNA847616	SRR19625093	0.014117102	0.293951882	0.267177904	0.034208941	0.39054417
PRJNA847616	SRR19625094	0.023705613	0.242409565	0.286053393	0.028810431	0.419020998
PRJNA847616	SRR19625095	0.00036042	0.227475051	0.2131294	0.029502331	0.529532799
PRJNA847616	SRR19625096	0.002145275	0.292414911	0.095470624	0.017861233	0.592107957
PRJNA847616	SRR19625097	0.014203947	0.275036699	0.184859936	0.041401625	0.484497793
PRJNA847616	SRR19625098	0.000837002	0.234058799	0.174127832	0.045878694	0.545097671
PRJNA847616	SRR19625099	0.01415052	0.328846625	0.190169786	0.026839592	0.439993477
PRJNA847616	SRR19625100	0.015478798	0.248703898	0.162188545	0.04158795	0.532040809
PRJNA847616	SRR19625101	0.003178739	0.191356969	0.08454812	0.047939221	0.672976951
PRJNA847616	SRR19625102	0.016649753	0.301546507	0.226086324	0.021562449	0.434154966
PRJNA847616	SRR19625103	0.000299202	0.278715374	0.114285709	0.052033469	0.554666246
PRJNA847616	SRR19625104	0.019653348	0.273024234	0.299249889	0.036923999	0.371148531
PRJNA847616	SRR19625105	0.000342084	0.237604065	0.205563238	0.047286688	0.509203924
PRJNA847616	SRR19625106	0.021694167	0.297078453	0.241747076	0.030240241	0.409240063
PRJNA847616	SRR19625107	0.017190233	0.293192223	0.235932559	0.019353303	0.434331682
PRJNA847616	SRR19625108	0.000691837	0.26799399	0.184106748	0.040054842	0.507152584
PRJNA847616	SRR19625109	0.025449427	0.27869655	0.183532503	0.028248478	0.484073042
PRJNA847616	SRR19625110	0.013721769	0.319273034	0.23374801	0.034278248	0.398978939
PRJNA847616	SRR19625111	0.000323901	0.228989636	0.181190654	0.068579086	0.520916723
PRJNA847616	SRR19625112	0.016821484	0.247529588	0.178579873	0.022054884	0.53501417
PRJNA847616	SRR19625113	0.021173106	0.25546488	0.271641037	0.041023386	0.410697591
PRJNA847616	SRR19625114	0.015631536	0.293374678	0.240949071	0.030079349	0.419965365
PRJNA847616	SRR19625116	0.002531931	0.249979027	0.208704079	0.053828812	0.484956151
PRJNA847616	SRR19625118	0.030831049	0.243956707	0.266184298	0.029104419	0.429923527
PRJNA847616	SRR19625119	0.000257926	0.238024502	0.177836252	0.062257148	0.521624172
PRJNA847616	SRR19625120	0.01582064	0.312089973	0.272601466	0.028816105	0.370671816
PRJNA847616	SRR19625121	0.021272529	0.277312592	0.231677972	0.038756957	0.430979949
PRJNA847616	SRR19625122	0.000204495	0.223493927	0.162272933	0.05390268	0.560125965
PRJNA847616	SRR19625123	0.021504879	0.258313627	0.261063571	0.03861545	0.420502472
PRJNA847616	SRR19625124	0.01793006	0.301974965	0.320640625	0.034126122	0.325328228
PRJNA847616	SRR19625125	0.000268274	0.207480979	0.184309133	0.032666577	0.575275037
PRJNA847616	SRR19625126	0.019283712	0.305766221	0.310963477	0.040698937	0.323287652
PRJNA847616	SRR19625127	0.018123858	0.2725764	0.223834449	0.031367437	0.454097857
PRJNA847616	SRR19625128	0.007810168	0.197916791	0.064867595	0.023322816	0.70608263
PRJNA847616	SRR19625130	0.007203611	0.267981902	0.173030985	0.017480491	0.534303012
PRJNA847616	SRR19625131	0.016443027	0.326146587	0.277616432	0.051384934	0.32840902
PRJNA847616	SRR19625132	0.00041191	0.257581566	0.158120793	0.034478708	0.549407023
PRJNA847616	SRR19625133	0.025633107	0.264570697	0.292800565	0.032806005	0.384189626
PRJNA847616	SRR19625134	0.033086092	0.256673166	0.262038564	0.022656851	0.425545327
